ICAO,Airport Name,City,State,Country,Airport Link
OIKY,Sirjan,Sirjan, ,IRAN,https://acukwik.com/Airport-Info/OIKY
OIBS,Sirri Island,Sirri Island, ,IRAN,https://acukwik.com/Airport-Info/OIBS
OIMT,Tabas,Tabas, ,IRAN,https://acukwik.com/Airport-Info/OIMT
OITT,Tabriz International,Tabriz, ,IRAN,https://acukwik.com/Airport-Info/OITT
OIIG,Tehran/Ghale Morghi AB,Tehran, ,IRAN,https://acukwik.com/Airport-Info/OIIG
OIIE,Tehran/Imam Khomaini International (Ahmadabad),Tehran, ,IRAN,https://acukwik.com/Airport-Info/OIIE
OIII,Tehran/Mehrabad International,Tehran, ,IRAN,https://acukwik.com/Airport-Info/OIII
OINR,Tonekabon/Ramsar,Tonekabon, ,IRAN,https://acukwik.com/Airport-Info/OINR
OISY,Yasouj National,Yasouj, ,IRAN,https://acukwik.com/Airport-Info/OISY
OIYY,Yazd/Shahid Sadooghi,Yazd, ,IRAN,https://acukwik.com/Airport-Info/OIYY
OIZB,Zabol,Zabol, ,IRAN,https://acukwik.com/Airport-Info/OIZB
OIZH,Zahedan International,Zahedan, ,IRAN,https://acukwik.com/Airport-Info/OIZH
OITZ,Zanjan,Zanjan, ,IRAN,https://acukwik.com/Airport-Info/OITZ
OISO,Zargan,Zargan, ,IRAN,https://acukwik.com/Airport-Info/OISO
OIFV,Zarrinshahr,Zarrin Shahr, ,IRAN,https://acukwik.com/Airport-Info/OIFV
