ICAO,Airport Name,City,State,Country,Airport Link
FDMS,Matsapha,Manzini, ,ESWATINI (SWAZILAND),https://acukwik.com/Airport-Info/FDMS
FDSK,Sikhuphe/King Mswati III International,Manzini, ,ESWATINI (SWAZILAND),https://acukwik.com/Airport-Info/FDSK
