ICAO,Airport Name,City,State,Country,Airport Link
,Wolf's Fang,Queen Maud Land, ,ANTARCTICA,https://acukwik.com/Airport-Info/ACMQTQN
SAWB,Seymour Island/Vice Comodoro Marambio,Seymour Island, ,ANTARCTICA,https://acukwik.com/Airport-Info/SAWB
ENOE,Troll Station,Troll Station, ,ANTARCTICA,https://acukwik.com/Airport-Info/ENOE
