ICAO,Airport Name,City,State,Country,Airport Link
LAGJ,Gramsh AB/Lezhe-Zadrima/Gjader AB,Gramsh,GR ,ALBANIA,https://acukwik.com/Airport-Info/LAGJ
LAKV,Kucove AB,Kucove,KC ,ALBANIA,https://acukwik.com/Airport-Info/LAKV
LAKU,Kukes International Zayed,Kukes,KU ,ALBANIA,https://acukwik.com/Airport-Info/LAKU
LATI,Tirana/Mother Teresa,Tirana,TR ,ALBANIA,https://acukwik.com/Airport-Info/LATI
