ICAO,Airport Name,City,State,Country,Airport Link
UMBB,Brest,Brest, ,BELARUS,https://acukwik.com/Airport-Info/UMBB
UMGG,Homiel/Gomel/Pokalubichi,Gomel, ,BELARUS,https://acukwik.com/Airport-Info/UMGG
UMMG,Grodno/Hrodna,Grodno, ,BELARUS,https://acukwik.com/Airport-Info/UMMG
UMMS,Minsk National,Minsk, ,BELARUS,https://acukwik.com/Airport-Info/UMMS
UMLI,Minsk/Machulishchi,Minsk, ,BELARUS,https://acukwik.com/Airport-Info/UMLI
UMOO,Mogilev/Mahiliou,Mogilev, ,BELARUS,https://acukwik.com/Airport-Info/UMOO
UMIO,Orsha (Balbasava),Orsha, ,BELARUS,https://acukwik.com/Airport-Info/UMIO
UMII,Viciebsk/Vitebsk Vostochny,Viciebsk, ,BELARUS,https://acukwik.com/Airport-Info/UMII
