ICAO,Airport Name,City,State,Country,Airport Link
MWCB,Cayman Brac/Charles Kirkconnell Intl,Cayman Brac, ,CAYMAN ISLANDS,https://acukwik.com/Airport-Info/MWCB
MWCL,Little Cayman/Edward Bodden,George Town, ,CAYMAN ISLANDS,https://acukwik.com/Airport-Info/MWCL
MWCR,Grand Cayman/Owen Roberts Intl,Grand Cayman, ,CAYMAN ISLANDS,https://acukwik.com/Airport-Info/MWCR
