ICAO,Airport Name,City,State,Country,Airport Link
EDTL,Lahr,Lahr, ,GERMANY,https://acukwik.com/Airport-Info/EDTL
EDML,Landshut,Landshut, ,GERMANY,https://acukwik.com/Airport-Info/EDML
EDWL,Langeoog (Island),Langeoog, ,GERMANY,https://acukwik.com/Airport-Info/EDWL
ETHL,Laupheim AB,Laupheim, ,GERMANY,https://acukwik.com/Airport-Info/ETHL
EDWF,Leer Papenburg,Leer Papenburg, ,GERMANY,https://acukwik.com/Airport-Info/EDWF
EDDP,Leipzig-Halle,Leipzig, ,GERMANY,https://acukwik.com/Airport-Info/EDDP
EDNL,Leutkirch-Unterzeil,Leutkirch , ,GERMANY,https://acukwik.com/Airport-Info/EDNL
EDHL,Luebeck - Blankensee,Luebeck, ,GERMANY,https://acukwik.com/Airport-Info/EDHL
EDBM,Magdeburg City,Magdeburg, ,GERMANY,https://acukwik.com/Airport-Info/EDBM
EDFZ,Mainz Finthen,Mainz Finthen, ,GERMANY,https://acukwik.com/Airport-Info/EDFZ
ETOR,Coleman AB,Mannheim, ,GERMANY,https://acukwik.com/Airport-Info/ETOR
EDFM,Mannheim City,Mannheim, ,GERMANY,https://acukwik.com/Airport-Info/EDFM
EDMN,Mindelheim-Mattsies,Mattsies, ,GERMANY,https://acukwik.com/Airport-Info/EDMN
EDKZ,Meinerzhagen,Meinerzhagen, ,GERMANY,https://acukwik.com/Airport-Info/EDKZ
EDJA,Memmingen,Memmingen, ,GERMANY,https://acukwik.com/Airport-Info/EDJA
EDRE,Mendig,Mendig, ,GERMANY,https://acukwik.com/Airport-Info/EDRE
EDTM,Mengen/Hohentengen,Mengen, ,GERMANY,https://acukwik.com/Airport-Info/EDTM
EDAM,Merseburg,Merseburg, ,GERMANY,https://acukwik.com/Airport-Info/EDAM
EDLN,Moenchengladbach,Moenchengladbach, ,GERMANY,https://acukwik.com/Airport-Info/EDLN
EDDM,Munich (München),Munich, ,GERMANY,https://acukwik.com/Airport-Info/EDDM
ETSE,Munich/Erding AB,Munich, ,GERMANY,https://acukwik.com/Airport-Info/ETSE
EDMO,Oberpfaffenhofen,Munich, ,GERMANY,https://acukwik.com/Airport-Info/EDMO
EDDG,Munster Osnabruck International,Munster Osnabruck, ,GERMANY,https://acukwik.com/Airport-Info/EDDG
EDBN,Neubrandenburg,Neubrandenburg, ,GERMANY,https://acukwik.com/Airport-Info/EDBN
ETSN,Neuburg AB,Neuburg, ,GERMANY,https://acukwik.com/Airport-Info/ETSN
EDSN,Neuhausen Ob Eck,Neuhausen Ob Eck, ,GERMANY,https://acukwik.com/Airport-Info/EDSN
EDHN,Neumünster,Neumünster, ,GERMANY,https://acukwik.com/Airport-Info/EDHN
EDAN,Neustadt-Glewe,Neustadt, ,GERMANY,https://acukwik.com/Airport-Info/EDAN
ETHN,Niederstetten AB,Niederstetten, ,GERMANY,https://acukwik.com/Airport-Info/ETHN
EDWZ,Baltrum Flug,Norden, ,GERMANY,https://acukwik.com/Airport-Info/EDWZ
EDWS,Norden-Norddeich,Norden, ,GERMANY,https://acukwik.com/Airport-Info/EDWS
EDWY,Norderney,Norderney, ,GERMANY,https://acukwik.com/Airport-Info/EDWY
ETNN,Norvenich AB,Norvenich, ,GERMANY,https://acukwik.com/Airport-Info/ETNN
EDDN,Nuernberg Albrecht Dürer,Nuernberg, ,GERMANY,https://acukwik.com/Airport-Info/EDDN
EDGO,Meravo-Oedheim,Oedheim, ,GERMANY,https://acukwik.com/Airport-Info/EDGO
EDLR,Haxterberg-Paderborn,Paderborn, ,GERMANY,https://acukwik.com/Airport-Info/EDLR
EDLP,Paderborn / Lippstadt,Paderborn, ,GERMANY,https://acukwik.com/Airport-Info/EDLP
EDOP,Schwerin-Parchim ,Parchim, ,GERMANY,https://acukwik.com/Airport-Info/EDOP
EDCP,Peenemunde,Peenemunde, ,GERMANY,https://acukwik.com/Airport-Info/EDCP
ETSA,Penzing/Landsberg Lech AB,Penzing, ,GERMANY,https://acukwik.com/Airport-Info/ETSA
ETAR,Ramstein AB,Ramstein, ,GERMANY,https://acukwik.com/Airport-Info/ETAR
EDAX,Rechlin-Larz/Müritz Airpark,Rechlin-Larz, ,GERMANY,https://acukwik.com/Airport-Info/EDAX
EDFB,Reichelsheim,Reichelsheim, ,GERMANY,https://acukwik.com/Airport-Info/EDFB
EDXR,Rendsburg Schachtholm,Rendsburg, ,GERMANY,https://acukwik.com/Airport-Info/EDXR
EDAU,Riesa-Göhlis,Riesa, ,GERMANY,https://acukwik.com/Airport-Info/EDAU
ETNL,Rostock-Laage,Rostock, ,GERMANY,https://acukwik.com/Airport-Info/ETNL
EDBR,Rothenburg/Goerlitz,Rothenburg, ,GERMANY,https://acukwik.com/Airport-Info/EDBR
EDDR,Saarbrucken,Saarbrucken, ,GERMANY,https://acukwik.com/Airport-Info/EDDR
EDXO,Sankt Peter/Ording,Saint Peter, ,GERMANY,https://acukwik.com/Airport-Info/EDXO
ETNS,Schleswig-Jagel AB,Schleswig, ,GERMANY,https://acukwik.com/Airport-Info/ETNS
EDCO,Schlotheim Obermehler,Schlotheim, ,GERMANY,https://acukwik.com/Airport-Info/EDCO
EDTY,Adolf Würth/Schwäbisch Hall,Schwabisch Hall, ,GERMANY,https://acukwik.com/Airport-Info/EDTY
EDGS,Siegen/Siegerland,Siegen, ,GERMANY,https://acukwik.com/Airport-Info/EDGS
EDRY,Speyer/Ludwigshafen,Speyer, ,GERMANY,https://acukwik.com/Airport-Info/EDRY
EDLS,Stadtlohn-Vreden,Stadtlohn W'Gfe, ,GERMANY,https://acukwik.com/Airport-Info/EDLS
EDOV,Stendal-Borstel,Stendal Borstel, ,GERMANY,https://acukwik.com/Airport-Info/EDOV
EDMS,Straubing Wallmuehle,Straubing, ,GERMANY,https://acukwik.com/Airport-Info/EDMS
EDAY,Strausberg,Strausberg, ,GERMANY,https://acukwik.com/Airport-Info/EDAY
EDDS,Stuttgart,Stuttgart, ,GERMANY,https://acukwik.com/Airport-Info/EDDS
EDRT,Trier-Föhren,Trier, ,GERMANY,https://acukwik.com/Airport-Info/EDRT
EDUW,Tutow-Demmin,Tutow, ,GERMANY,https://acukwik.com/Airport-Info/EDUW
ETOI,Vilseck AAF,Vilseck AAF, ,GERMANY,https://acukwik.com/Airport-Info/ETOI
EDMV,Vilshofen,Vilshofen, ,GERMANY,https://acukwik.com/Airport-Info/EDMV
EDEW,Walldürn,Walldurn, ,GERMANY,https://acukwik.com/Airport-Info/EDEW
EDXP,Harle,Wangerland, ,GERMANY,https://acukwik.com/Airport-Info/EDXP
EDWG,Wangerooge Island,Wangerooge, ,GERMANY,https://acukwik.com/Airport-Info/EDWG
EDLV,Weeze Lower Rhine,Weeze, ,GERMANY,https://acukwik.com/Airport-Info/EDLV
EDCY,Spremberg-Welzow,Welzow, ,GERMANY,https://acukwik.com/Airport-Info/EDCY
EDBW,Werneuchen,Werneuchen, ,GERMANY,https://acukwik.com/Airport-Info/EDBW
EDXW,Westerland/Sylt,Westerland, ,GERMANY,https://acukwik.com/Airport-Info/EDXW
ETOU,Wiesbaden AAF,Wiesbaden, ,GERMANY,https://acukwik.com/Airport-Info/ETOU
EDWI,Wilhelmshaven/JadeWeser,Wilhelmshaven, ,GERMANY,https://acukwik.com/Airport-Info/EDWI
ETNT,Wittmundhafen AB,Wittmund, ,GERMANY,https://acukwik.com/Airport-Info/ETNT
EDON,Neuhardenberg Marxwalde,Wriezen, ,GERMANY,https://acukwik.com/Airport-Info/EDON
ETNW,Wunstorf AB,Wunstorf, ,GERMANY,https://acukwik.com/Airport-Info/ETNW
EDUZ,Zerbst,Zerbst, ,GERMANY,https://acukwik.com/Airport-Info/EDUZ
EDRZ,Zweibruecken,Zweibruecken, ,GERMANY,https://acukwik.com/Airport-Info/EDRZ
