ICAO,Airport Name,City,State,Country,Airport Link
ESNN,Sundsvall-Timra,Sundsvall,Y ,SWEDEN,https://acukwik.com/Airport-Info/ESNN
ESND,Harjedalen Sveg,Sveg,Z ,SWEDEN,https://acukwik.com/Airport-Info/ESND
ESST,Torsby/Fryklanda,Torsby,S ,SWEDEN,https://acukwik.com/Airport-Info/ESST
ESGT,Trollhättan/Vänersborg,Trollhättan,O ,SWEDEN,https://acukwik.com/Airport-Info/ESGT
ESNU,Umea City,Umea,AC ,SWEDEN,https://acukwik.com/Airport-Info/ESNU
ESCM,Uppsala AB,Uppsala,C ,SWEDEN,https://acukwik.com/Airport-Info/ESCM
ESMV,Hagshult AB,Varnamo,F ,SWEDEN,https://acukwik.com/Airport-Info/ESMV
ESMX,Vaxjo/Kronoberg,Vaxjo,G ,SWEDEN,https://acukwik.com/Airport-Info/ESMX
ESPE,Vidsel AB,Vidsel,BD ,SWEDEN,https://acukwik.com/Airport-Info/ESPE
ESNV,Vilhelmina Sagadal/South Lapland,Vilhelmina,AC ,SWEDEN,https://acukwik.com/Airport-Info/ESNV
ESSV,Visby,Visby,I ,SWEDEN,https://acukwik.com/Airport-Info/ESSV
