ICAO,Airport Name,City,State,Country,Airport Link
DXDP,Djangou,Dapango, ,TOGO,https://acukwik.com/Airport-Info/DXDP
DXXX,Gnassingbe Eyadema Intl,Lome, ,TOGO,https://acukwik.com/Airport-Info/DXXX
DXNG,Niamtougou,Niamtougou, ,TOGO,https://acukwik.com/Airport-Info/DXNG
DXMG,Sansanne-Mango,Sansanne, ,TOGO,https://acukwik.com/Airport-Info/DXMG
