ICAO,Airport Name,City,State,Country,Airport Link
SAVS,Sierra Grande,Sierra Grande,R ,ARGENTINA,https://acukwik.com/Airport-Info/SAVS
SAZT,Tandil/Heroes de Malvinas,Tandil,B ,ARGENTINA,https://acukwik.com/Airport-Info/SAZT
SAST,Tartagal/Gen Enrique Mosconi,Tartagal,A ,ARGENTINA,https://acukwik.com/Airport-Info/SAST
SANR,Termas de Rio Hondo Intl,Termas de Rio Hondo,G ,ARGENTINA,https://acukwik.com/Airport-Info/SANR
SANI,Tinogasta,Tinogasta,K ,ARGENTINA,https://acukwik.com/Airport-Info/SANI
SAVT,Trelew/Almirante Zar,Trelew,U ,ARGENTINA,https://acukwik.com/Airport-Info/SAVT
SAZH,Tres Arroyos,Tres Arroyos,B ,ARGENTINA,https://acukwik.com/Airport-Info/SAZH
SANT,San Miguel de Tucuman/Teniente B. Matienzo,Tucuman,T ,ARGENTINA,https://acukwik.com/Airport-Info/SANT
SAWH,Ushuaia/Malvinas Argentinas,Ushuaia,V ,ARGENTINA,https://acukwik.com/Airport-Info/SAWH
SAOS,Valle De Conlara/Sta Rosa de Conlara,Valle De Conlara,D ,ARGENTINA,https://acukwik.com/Airport-Info/SAOS
SAAI,Punta Indio,Veronica,B ,ARGENTINA,https://acukwik.com/Airport-Info/SAAI
SAVV,Viedma/Gobernador Castello,Viedma,R ,ARGENTINA,https://acukwik.com/Airport-Info/SAVV
SAOD,Villa Dolores,Villa Dolores,X ,ARGENTINA,https://acukwik.com/Airport-Info/SAOD
SAZV,Villa Gesell,Villa Gesell,B ,ARGENTINA,https://acukwik.com/Airport-Info/SAZV
SAOR,Villa Mercedes/Villa Reynolds,Villa Mercedes,D ,ARGENTINA,https://acukwik.com/Airport-Info/SAOR
SAHZ,Zapala,Zapala,Q ,ARGENTINA,https://acukwik.com/Airport-Info/SAHZ
