ICAO,Airport Name,City,State,Country,Airport Link
FEFM,Bambari,Bambari, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFM
FEFG,Bangassou,Bangassou, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFG
FEFF,Bangui/M'Poko International,Bangui, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFF
FEFT,Berberati,Berberati, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFT
FEFO,Bouar,Bouar, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFO
FEFR,Bria,Bria, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFR
FEFN,Ndele,Ndele, ,CENTRAL AFRICAN REPUBLIC,https://acukwik.com/Airport-Info/FEFN
