ICAO,Airport Name,City,State,Country,Airport Link
UBBB,Baku Heydar Aliyev International,Baku, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBB
UBBF,Fuzuli,Fuzuli, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBF
UBBQ,Gabala Intl (Qabala),Gabala, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBQ
UBBG,Gyandzha/Ganja,Gyandzha, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBG
UBBL,Lenkoran (Lankaran),Lenkoran, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBL
UBBN,Nakhchivan,Nakhchivan, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBN
UBEE,Yevlakh,Yevlakh, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBEE
UBBY,Zagatala (Zaqatala),Zagatala, ,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBY
