ICAO,Airport Name,City,State,Country,Airport Link
WAPD,Pulau Aru/Dobo (Rar Gwamar),Pulau Aru,MA ,INDONESIA,https://acukwik.com/Airport-Info/WAPD
WAHP,Purbalingga/Jenderal Besar Soedirman,Purbalingga,JT ,INDONESIA,https://acukwik.com/Airport-Info/WAHP
WIOP,Putussibau/Pangsuma,Putussibau,KB ,INDONESIA,https://acukwik.com/Airport-Info/WIOP
WASN,Raja Ampat/Marinda,Raja Ampat,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASN
WASC,Abresso/Ransiki,Ransiki,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASC
WIBJ,Rengat/Japura,Rengat,RI ,INDONESIA,https://acukwik.com/Airport-Info/WIBJ
WIBR,Rokot/Simora Island,Rokot,SB ,INDONESIA,https://acukwik.com/Airport-Info/WIBR
WATR,Rote Ndao/David Constantijn Saudale,Rote Ndao,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATR
WATG,Ruteng/Frans Sales Lega (E. Nusa Tenggara),Ruteng/Flores,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATG
WITN,Sabang (Lhok Nga)/Maimun Saleh,Sabang,AC ,INDONESIA,https://acukwik.com/Airport-Info/WITN
WALS,Samarinda/Aji Paneran Tumenggung Pranoto Intl,Samarinda,KI ,INDONESIA,https://acukwik.com/Airport-Info/WALS
WAGS,Sampit/Hasan Asan (Central Kalimantan),Sampit,KT ,INDONESIA,https://acukwik.com/Airport-Info/WAGS
WAPN,Emalamo/Sanana,Sanana,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAPN
WRLA,Sangata/Tanjung Bara,Sangata,KI ,INDONESIA,https://acukwik.com/Airport-Info/WRLA
WAJI,Mararena Sarmi,Sarmi,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAJI
WAPS,Saumlaki/Mathilda Batlayeri,Saumlaki,MA ,INDONESIA,https://acukwik.com/Airport-Info/WAPS
WAUE,Sausapor/Werur(Tambrauw),Sausapor,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAUE
WATS,Tardamu/Sawu Island,Seba,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATS
WAHS,Semarang/Jenderal Ahmad Yani (Central Java),Semarang,JT ,INDONESIA,https://acukwik.com/Airport-Info/WAHS
WIMN,Siborongborong/Raja Sisingamangaraja XII,Siborongborong,SU ,INDONESIA,https://acukwik.com/Airport-Info/WIMN
WIML,Sinabang/Lasikin,Sinabang,AC ,INDONESIA,https://acukwik.com/Airport-Info/WIML
WIDS,Singkep/Dabo (Natuna),Singkep/Natuna,RI ,INDONESIA,https://acukwik.com/Airport-Info/WIDS
WIOS,Sintang/Tebelian,Sintang,KB ,INDONESIA,https://acukwik.com/Airport-Info/WIOS
WAHQ,Solo/Adi Sumarmo International,Solo,JT ,INDONESIA,https://acukwik.com/Airport-Info/WAHQ
WASS,Sorong/Domine Eduard Osok,Sorong,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASS
WAWS,Sorowako (Soroako),Sorowako,SN ,INDONESIA,https://acukwik.com/Airport-Info/WAWS
WADS,Sumbawa Besar/Sultan Muhammad Kaharuddin,Sumbawa Besar,NB ,INDONESIA,https://acukwik.com/Airport-Info/WADS
WART,Sumenep/Trunojoyo,Sumenep,JI ,INDONESIA,https://acukwik.com/Airport-Info/WART
