ICAO,Airport Name,City,State,Country,Airport Link
ELLX,Luxembourg,Luxembourg, ,LUXEMBOURG,https://acukwik.com/Airport-Info/ELLX
ELNT,Noertrange,Noertrange, ,LUXEMBOURG,https://acukwik.com/Airport-Info/ELNT
ELUS,Useldange,Useldange, ,LUXEMBOURG,https://acukwik.com/Airport-Info/ELUS
