ICAO,Airport Name,City,State,Country,Airport Link
LFVM,Miquelon,Miquelon, ,ST PIERRE & MIQUELON,https://acukwik.com/Airport-Info/LFVM
LFVP,Saint-Pierre Pointe Blanche,St Pierre, ,ST PIERRE & MIQUELON,https://acukwik.com/Airport-Info/LFVP
