ICAO,Airport Name,City,State,Country,Airport Link
HDCH,Chabelley AB,Djibouti, ,DJIBOUTI,https://acukwik.com/Airport-Info/HDCH
HDAM,Djibouti/Ambouli,Djibouti, ,DJIBOUTI,https://acukwik.com/Airport-Info/HDAM
