ICAO,Airport Name,City,State,Country,Airport Link
HHSB,Assab International,Aseb, ,ERITREA,https://acukwik.com/Airport-Info/HHSB
HHAS,Asmara International,Asmara, ,ERITREA,https://acukwik.com/Airport-Info/HHAS
HHMS,Massawa International,Massawa, ,ERITREA,https://acukwik.com/Airport-Info/HHMS
