ICAO,Airport Name,City,State,Country,Airport Link
FARS,Robertson,Robertson,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FARS
FARG,Rustenburg,Rustenburg,NW ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FARG
FASE,Sabi Sabi,Sabi Sabi,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASE
FASD,Saldanha/Vredenburg Municipal,Saldanha Bay,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASD
FASC,Secunda,Secunda,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASC
FAFW,Freeway,Sinoville,GT ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAFW
FALS,Somersveld AB,Somersveld,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FALS
FASB,Springbok,Springbok,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASB
FASI,Springs/Ekurhuleni,Springs,GT ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASI
FAPN,Sun City/Pilanesberg Intl,Sun City,NW ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAPN
FASX,Swellendam/Hendrik Swellengrebel,Swellendam,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FASX
FATN,Thaba N'Chu,Thaba N'Chu,FS ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FATN
FATT,Tutuka Power Station,Tutuka Power Station,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FATT
FATZ,Tzaneen,Tzaneen,LP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FATZ
FAUL,Ulundi/Prince M Buthelezi,Ulundi,NL ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAUL
FAUP,Upington Intl,Upington,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAUP
FAVP,Vanderbijlpark,Vanderbijlpark,GT ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVP
FAVM,Venetia Mine,Venetia,LP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVM
FAVV,Vereeniging/Aerovaal,Vereeniging,GT ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVV
FAVW,Victoria West,Victoria West,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVW
FAHA,Harmony,Virginia,FS ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAHA
FAVR,Vredendal,Vredendal,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVR
FAVB,Vryburg,Vryburg,NW ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVB
FAWA,Warmbaths,Warmbaths,LP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAWA
FAWM,Welkom,Welkom,FS ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAWM
FAWI,Witbank,Witbank,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAWI
FAZR,Zeerust Muni,Zeerust,NW ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAZR
