ICAO,Airport Name,City,State,Country,Airport Link
GLRB,Monrovia/Roberts International,Monrovia, ,LIBERIA,https://acukwik.com/Airport-Info/GLRB
GLMR,Monrovia/Spriggs Payne,Monrovia, ,LIBERIA,https://acukwik.com/Airport-Info/GLMR
