ICAO,Airport Name,City,State,Country,Airport Link
HCMB,Baidoa/Shati-Gaduud Intl,Baidoa, ,SOMALIA,https://acukwik.com/Airport-Info/HCMB
HCMI,Berbera,Berbera, ,SOMALIA,https://acukwik.com/Airport-Info/HCMI
HCMF,Bosaso/Bender Qassim Intl,Bosaso, ,SOMALIA,https://acukwik.com/Airport-Info/HCMF
HCMR,Galkayo Abdullah Yasuf,Galkayo, ,SOMALIA,https://acukwik.com/Airport-Info/HCMR
HCGR,Garowe/Gen Mohamed Abshir Intl,Garowe, ,SOMALIA,https://acukwik.com/Airport-Info/HCGR
HCMH,Hargeisa/Egal International,Hargeisa, ,SOMALIA,https://acukwik.com/Airport-Info/HCMH
HCMK,Kisimayu Intl (Kismayo),Kisimayu, ,SOMALIA,https://acukwik.com/Airport-Info/HCMK
HCMM,Mogadishu/Aden Adde International,Mogadishu, ,SOMALIA,https://acukwik.com/Airport-Info/HCMM
,Wanlawayn (Baledogle),Wanlaweyn, ,SOMALIA,https://acukwik.com/Airport-Info/HC01
