ICAO,Airport Name,City,State,Country,Airport Link
UGAM,Ambrolauri,Ambrolauri, ,GEORGIA,https://acukwik.com/Airport-Info/UGAM
UGSB,Batumi International,Batumi, ,GEORGIA,https://acukwik.com/Airport-Info/UGSB
UGKO,Kutaisi Kopitnari International,Kutaisi, ,GEORGIA,https://acukwik.com/Airport-Info/UGKO
UGMS,Mestia/Queen Tamar,Mestia, ,GEORGIA,https://acukwik.com/Airport-Info/UGMS
UGSA,Natakhtari,Natakhtari, ,GEORGIA,https://acukwik.com/Airport-Info/UGSA
UGSS,Sukhumi Babushara,Sukhumi, ,GEORGIA,https://acukwik.com/Airport-Info/UGSS
UGTB,Shota Rustaveli Tbilisi International,Tbilisi, ,GEORGIA,https://acukwik.com/Airport-Info/UGTB
UGGT,Telavi,Telavi, ,GEORGIA,https://acukwik.com/Airport-Info/UGGT
