ICAO,Airport Name,City,State,Country,Airport Link
TGPZ,Lauriston/Carriacou Island,Hillsborough, ,GRENADA,https://acukwik.com/Airport-Info/TGPZ
TGPY,St Georges/(Point Salines) Maurice Bishop Intl,St Georges, ,GRENADA,https://acukwik.com/Airport-Info/TGPY
