ICAO,Airport Name,City,State,Country,Airport Link
MBAC,Ambergris Cay International,Ambergris Cay, ,TURKS & CAICOS ISLANDS,https://acukwik.com/Airport-Info/MBAC
MBGT,Grand Turk (Jags McCartney) Intl,Grand Turk Island, ,TURKS & CAICOS ISLANDS,https://acukwik.com/Airport-Info/MBGT
MBNC,North Caicos International,North Caicos, ,TURKS & CAICOS ISLANDS,https://acukwik.com/Airport-Info/MBNC
MBPV,Providenciales,Providenciales, ,TURKS & CAICOS ISLANDS,https://acukwik.com/Airport-Info/MBPV
MBSC,South Caicos,South Caicos Island, ,TURKS & CAICOS ISLANDS,https://acukwik.com/Airport-Info/MBSC
